anio,mes,sst_nino12,anom_nino12,sst_piura,anom_piura,n_dias_sst
1986,11,21.71400723605483,0.001803508503140616,19.981351650192668,-0.19279488468196798,30
1986,12,23.01716510146506,0.12960237930591856,21.08364090813289,-0.24990553342808813,31
1987,1,25.08618673102097,0.6228935470112812,22.963774447548897,0.18110776647085214,31
1987,2,26.76749607806717,0.9328663169560605,25.704733085226053,1.511819759232224,28
1987,3,27.51735235997116,1.3111265504472156,25.625278346726912,1.5626881900572314,31
1987,4,26.55365035120919,1.1826670945497355,23.496293684034182,0.7225407382587816,30
1987,5,25.335837748743774,1.0805326870384417,21.700524754241005,0.01293062543571894,31
1987,6,23.813055793881862,0.8000909375746196,20.950507622717378,0.19889143910202722,30
1987,7,22.561748748308464,0.7186848532999979,20.337203886748206,0.37396435346062185,31
1987,8,21.634447012336505,0.7330391209794628,19.11740519566146,-0.006746902004442279,31
1987,9,21.407978666578327,0.8069915217040232,18.665102808957396,-0.2141832802814541,30
1987,10,22.28893164654791,1.3098243384164143,20.771786109955205,1.384472462561947,31
1987,11,22.625054931904476,0.9128233312215259,20.06013514268164,-0.11432026581783669,30
1987,12,23.30527524190646,0.4177086020125105,20.57488734807257,-0.7588319219191633,31
1988,1,24.290639960574204,-0.172659632999215,21.22948702705916,-1.5534651613984085,31
1988,2,25.574757289635375,-0.2713861562359577,22.32563162546722,-1.871851866829193,29
1988,3,25.51878296230176,-0.6874341034471658,21.291957317106135,-2.770724117618448,31
